sale_date,day_of_week,invoices_count,total_quantity,total_discount,total_amount,year,month,day,day_of_year,week_of_year,is_weekend,is_month_start,is_month_end,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_7,sales_lag_14,sales_lag_30,quantity_lag_1,quantity_lag_7,invoices_lag_1,invoices_lag_7,discount_lag_1,discount_lag_7,rolling_mean_sales_7,rolling_std_sales_7,rolling_max_sales_7,rolling_min_sales_7,rolling_mean_sales_14,rolling_std_sales_14,rolling_max_sales_14,rolling_min_sales_14,rolling_mean_sales_30,rolling_std_sales_30,rolling_max_sales_30,rolling_min_sales_30,rolling_mean_quantity_7,rolling_std_quantity_7,rolling_mean_quantity_14,rolling_std_quantity_14,rolling_mean_invoices_7,rolling_std_invoices_7,rolling_mean_invoices_14,rolling_std_invoices_14,weekly_avg_sales,sales_change_pct,monthly_avg_sales,day_of_week_avg
2023-09-21,3,19,32,8.17,124697.2,2023,9,21,264,38,0,0,0,30124.5,31743.45,48690.89,30537.99,37168.89,23749.8,31.0,27.0,15.0,16.0,0.0,147.23,51283.21142857143,34021.45183523251,124697.2,30124.5,48032.715000000004,32539.190682012922,124697.2,21887.48,45164.87866666667,33182.85817517851,144795.75,20497.64,33.0,8.944271909999125,32.42857142857143,9.565276028139795,19.0,5.000000000000004,19.0,5.291502622129184,51283.21142857143,3.139394844727713,48904.164,37770.58147540984
2023-09-22,4,32,68,161.11,72450.15,2023,9,22,265,38,0,0,0,124697.2,30124.5,31743.45,57736.05,56101.95,20497.64,32.0,52.0,19.0,30.0,8.17,28.38,53385.225714285705,34929.037643767966,124697.2,30124.5,49200.44357142857,33138.86216349867,124697.2,21887.48,46896.62899999999,33206.77372492445,144795.75,20983.73,35.285714285714285,14.761597539045741,33.357142857142854,12.194621404897799,19.285714285714285,5.736267244886866,19.0,5.291502622129184,53385.225714285705,-0.4189913646818052,48904.164,61068.61836065573
2023-09-23,5,19,33,6.97,51435.03,2023,9,23,266,38,1,0,0,72450.15,124697.2,30124.5,35042.84,116228.49,43996.26,68.0,32.0,32.0,17.0,161.11,121.17,55726.96714285714,34032.33732673217,124697.2,30124.5,44572.33928571428,27016.743939142478,124697.2,21887.48,47144.587999999996,33212.14217548895,144795.75,20983.73,35.42857142857143,14.729303478181864,33.714285714285715,12.098496864223534,19.571428571428573,5.652643713553952,19.214285714285715,5.220942612042561,55726.96714285714,-0.29006316757108164,48904.164,32917.7275
2023-09-24,6,19,35,70.41,43493.48,2023,9,24,267,38,1,0,0,51435.03,72450.15,124697.2,30947.55,21887.48,44624.71,33.0,33.0,19.0,18.0,6.97,62.64,57519.24285714285,32818.57408949371,124697.2,30124.5,46115.62499999999,26226.78424722205,124697.2,26675.18,47106.88033333333,33215.74377284263,144795.75,20983.73,35.714285714285715,14.693698033672847,34.714285714285715,11.532086150779977,19.714285714285715,5.618845839799188,19.5,5.080127194046656,57519.24285714285,-0.15439963775660281,48904.164,44275.45216666666
2023-09-25,0,18,37,27.6,30354.06,2023,9,25,268,39,0,0,0,43493.48,51435.03,72450.15,48690.89,26675.18,28238.43,35.0,25.0,19.0,17.0,70.41,376.32,54899.695714285706,34337.36057237014,124697.2,30124.5,46378.40214285714,26034.746101242705,124697.2,29379.4,47177.401333333335,33176.52513029259,144795.75,20983.73,37.42857142857143,13.914706163589909,35.0,11.535897150933836,19.857142857142858,5.550632739564371,19.357142857142858,5.093089478848814,54899.695714285706,-0.3021009125965547,48904.164,39730.437213114754
2023-09-26,1,20,31,0.0,116385.61,2023,9,26,269,39,0,0,0,30354.06,43493.48,51435.03,31743.45,29379.4,27307.62,37.0,26.0,18.0,17.0,27.6,11.62,66991.43285714286,39359.795850816954,124697.2,30124.5,52593.131428571425,31479.941227592222,124697.2,30124.5,50146.66766666667,35257.791719812914,144795.75,20983.73,38.142857142857146,13.347016788138708,35.07142857142857,11.505612581654278,20.285714285714285,5.407226205560048,19.5,5.080127194046656,66991.43285714286,2.8342682988700685,48904.164,37218.906721311476
2023-09-27,2,19,22,42.59,16646.07,2023,9,27,270,39,0,0,0,116385.61,30354.06,43493.48,30124.5,32665.04,110540.14,31.0,31.0,20.0,15.0,0.0,0.0,65065.942857142865,41722.68251453384,124697.2,16646.07,51448.919285714284,32533.48617298148,124697.2,16646.07,47016.865333333335,33851.243086199516,144795.75,16646.07,36.857142857142854,14.53075555994445,34.57142857142857,11.93388379437234,20.857142857142858,4.947341758580113,19.714285714285715,4.983489222940578,65065.942857142865,-0.8569748442268765,48904.164,35273.1293442623
2023-09-28,3,20,32,37.28,44388.72,2023,9,28,271,39,0,0,0,16646.07,116385.61,30354.06,124697.2,30537.99,27678.49,22.0,32.0,19.0,19.0,42.59,8.17,53593.30285714286,32647.112822603292,116385.61,16646.07,52438.25714285714,32055.764862792435,124697.2,16646.07,47573.873,33658.99979924753,144795.75,16646.07,36.857142857142854,14.53075555994445,34.92857142857143,11.763465513152203,21.0,4.8989794855663655,20.0,4.867474467555813,53593.30285714286,1.6666186072748705,48904.164,37770.58147540984
2023-09-29,4,32,53,53.98,57044.12,2023,9,29,272,39,0,0,0,44388.72,16646.07,116385.61,72450.15,57736.05,20983.73,32.0,68.0,20.0,32.0,37.28,161.11,51392.44142857142,31668.661616548397,116385.61,16646.07,52388.83357142857,32047.50075225132,124697.2,16646.07,48775.886000000006,33318.8486435397,144795.75,16646.07,34.714285714285715,9.357960705807011,35.0,11.877580691240258,21.0,4.8989794855663655,20.142857142857142,5.201436826007321,51392.44142857142,0.28510396334924737,48904.164,61068.61836065573
2023-09-30,5,20,31,42.88,26018.8,2023,9,30,273,39,1,0,1,57044.12,44388.72,16646.07,51435.03,35042.84,22170.46,53.0,33.0,32.0,19.0,53.98,6.97,47761.55142857142,33088.167829087775,116385.61,16646.07,51744.25928571428,32510.623673705733,124697.2,16646.07,48904.164000000004,33220.147182620196,144795.75,16646.07,34.42857142857143,9.449111825230654,34.92857142857143,11.89999538276761,21.142857142857142,4.845223470201407,20.357142857142858,5.123207271549026,47761.55142857142,-0.5438828752200928,48904.164,32917.7275
2023-10-01,6,16,34,119.25,35033.75,2023,10,1,274,39,1,1,0,26018.8,57044.12,44388.72,43493.48,30947.55,144795.75,31.0,35.0,20.0,19.0,42.88,70.41,46553.01857142857,33422.840831616624,116385.61,16646.07,52036.13071428572,32327.380428664852,124697.2,16646.07,45245.430666666674,27915.741089692834,124697.2,16646.07,34.285714285714285,9.446591726019216,35.0,11.890526287116803,20.714285714285715,5.1869800370506525,20.214285714285715,5.220942612042562,46553.01857142857,0.34647831567943177,42710.00032258064,44275.45216666666
2023-10-02,0,20,35,83.79,33406.76,2023,10,2,275,40,0,0,0,35033.75,26018.8,57044.12,30354.06,48690.89,29447.18,34.0,37.0,16.0,18.0,119.25,27.6,46989.118571428575,33195.39202131192,116385.61,16646.07,50944.40714285714,32704.91682950051,124697.2,16646.07,45377.416666666664,27847.748752517746,124697.2,16646.07,34.0,9.380831519646831,35.714285714285715,11.538754575033538,21.0,5.0662280511902305,20.428571428571427,5.139803733371779,46989.118571428575,-0.046440646519427586,42710.00032258064,39730.437213114754
2023-10-03,1,16,28,19.26,27962.7,2023,10,3,276,40,0,0,0,33406.76,35033.75,26018.8,116385.61,31743.45,25859.51,35.0,31.0,20.0,20.0,83.79,0.0,34357.27428571428,13170.620457044819,57044.12,16646.07,50674.353571428575,32890.74186510092,124697.2,16646.07,45447.523,27799.523957664194,124697.2,16646.07,33.57142857142857,9.606545387688218,35.857142857142854,11.421013984737112,20.428571428571427,5.411627692821669,20.357142857142858,5.197738307810771,34357.27428571428,-0.162962825488015,42710.00032258064,37218.906721311476
2023-10-04,2,19,33,51.99,34582.1,2023,10,4,277,40,0,0,0,27962.7,33406.76,35033.75,16646.07,30124.5,37334.55,28.0,22.0,16.0,19.0,19.26,42.59,36919.56428571429,10655.186048617858,57044.12,26018.8,50992.75357142858,32697.514077510696,124697.2,16646.07,45355.77466666667,27831.746317444966,124697.2,16646.07,35.142857142857146,8.194074514114245,36.0,11.367971201176113,20.428571428571427,5.411627692821669,20.642857142857142,4.98624481575438,36919.56428571429,0.23672249103269705,42710.00032258064,35273.1293442623
2023-10-05,3,18,29,81.52,29423.39,2023,10,5,278,40,0,0,0,34582.1,27962.7,33406.76,44388.72,124697.2,25145.37,33.0,32.0,19.0,20.0,51.99,37.28,34781.659999999996,10405.189707363927,57044.12,26018.8,44187.48142857143,25242.187466825282,116385.61,16646.07,45498.37533333334,27735.417022627083,124697.2,16646.07,34.714285714285715,8.459989868281642,35.785714285714285,11.476923813451952,20.142857142857142,5.490251100164475,20.571428571428573,5.01864654930124,34781.659999999996,-0.14917283797108905,42710.00032258064,37770.58147540984
2023-10-06,4,25,34,2.75,33734.25,2023,10,6,279,40,0,0,0,29423.39,34582.1,27962.7,57044.12,72450.15,36699.62,29.0,53.0,18.0,32.0,81.52,53.98,31451.678571428572,3593.196008464699,35033.75,26018.8,41422.060000000005,23997.772650600775,116385.61,16646.07,45399.52966666667,27773.11451163783,124697.2,16646.07,32.0,2.7080128015452196,33.357142857142854,6.766514190165761,19.142857142857142,3.0783421635988684,20.071428571428573,4.047112659553837,31451.678571428572,0.1465113299317311,42710.00032258064,61068.61836065573
2023-10-07,5,19,28,125.94,26777.75,2023,10,7,280,40,1,0,0,33734.25,29423.39,34582.1,26018.8,51435.03,37168.89,34.0,31.0,25.0,20.0,2.75,42.88,31560.100000000002,3408.6531457256965,35033.75,26777.75,39660.82571428572,24110.928257496296,116385.61,16646.07,45053.15833333333,27943.575448315052,124697.2,16646.07,31.571428571428573,3.101458950082537,33.0,6.917091429651207,19.0,3.0550504633039073,20.071428571428573,4.047112659553837,31560.100000000002,-0.20621475206948425,42710.00032258064,32917.7275
2023-10-08,6,15,26,0.0,119839.49,2023,10,8,281,40,1,0,0,26777.75,33734.25,29423.39,35033.75,43493.48,56101.95,28.0,34.0,19.0,16.0,125.94,119.25,43675.205714285716,33723.057015387756,119839.49,26777.75,45114.11214285715,32290.71253264228,119839.49,16646.07,47177.743,31061.65318719331,124697.2,16646.07,30.428571428571427,3.505098327538578,32.357142857142854,7.13180463575929,18.857142857142858,3.2366943748507615,19.785714285714285,4.263955755084557,43675.205714285716,3.4753382939193926,42710.00032258064,44275.45216666666
2023-10-09,0,20,33,31.15,36415.39,2023,10,9,282,41,0,0,0,119839.49,26777.75,33734.25,33406.76,30354.06,116228.49,26.0,35.0,15.0,20.0,0.0,83.79,44105.01,33589.2797172168,119839.49,26777.75,45547.06428571429,32117.759127816047,119839.49,16646.07,44517.306333333334,28232.68315515455,124697.2,16646.07,30.142857142857142,3.132015933791407,32.07142857142857,7.010588537944014,18.857142857142858,3.2366943748507615,19.928571428571427,4.2329165379891975,44105.01,-0.6961319678513318,42710.00032258064,39730.437213114754
2023-10-10,1,15,25,53.25,19680.11,2023,10,10,283,41,0,0,0,36415.39,119839.49,26777.75,27962.7,116385.61,21887.48,33.0,28.0,20.0,16.0,31.15,19.26,42921.782857142854,34389.047806196795,119839.49,19680.11,38639.52857142857,25409.203266333003,119839.49,16646.07,44443.727333333336,28296.498145583664,124697.2,16646.07,29.714285714285715,3.6384193323605083,31.642857142857142,7.2600820387094505,18.714285714285715,3.401680257083058,19.571428571428573,4.432646122617017,42921.782857142854,-0.4595661339889535,42710.00032258064,37218.906721311476
2023-10-11,2,17,24,19.84,28641.4,2023,10,11,284,41,0,0,0,19680.11,36415.39,119839.49,34582.1,16646.07,26675.18,25.0,33.0,15.0,19.0,53.25,51.99,42073.111428571436,34701.049398479954,119839.49,19680.11,39496.337857142855,24805.60045798626,119839.49,19680.11,44509.268,28256.17162932537,124697.2,16646.07,28.428571428571427,3.8668308667926508,31.785714285714285,7.0730101461451955,18.428571428571427,3.457221565416518,19.428571428571427,4.484405212499215,42073.111428571436,0.4553475564923164,42710.00032258064,35273.1293442623
2023-10-12,3,20,32,67.95,135816.57,2023,10,12,285,41,0,0,0,28641.4,19680.11,36415.39,29423.39,44388.72,29379.4,24.0,29.0,17.0,18.0,19.84,81.52,57272.13714285714,48709.555650820934,135816.57,19680.11,46026.898571428566,35793.97045773188,135816.57,19680.11,48057.17366666666,32634.024593267517,135816.57,16646.07,28.857142857142858,4.099941927579373,31.785714285714285,7.0730101461451955,18.714285714285715,3.4982989063393832,19.428571428571427,4.484405212499215,57272.13714285714,3.7419668731277103,42710.00032258064,37770.58147540984
2023-10-13,4,27,48,41.53,61339.47,2023,10,13,286,41,0,0,0,135816.57,28641.4,19680.11,33734.25,57044.12,32665.04,32.0,34.0,20.0,25.0,67.95,2.75,61215.74,47590.91634468245,135816.57,19680.11,46333.70928571428,35913.87774515808,135816.57,19680.11,49012.988,32587.548637237604,135816.57,16646.07,30.857142857142858,8.295150620062499,31.428571428571427,5.95772653740551,19.0,4.123105625617671,19.071428571428573,3.496466033765341,61215.74,-0.5483653430505571,42710.00032258064,61068.61836065573
2023-10-14,5,15,25,10.72,29839.96,2023,10,14,287,41,1,0,0,61339.47,135816.57,28641.4,26777.75,26018.8,30537.99,48.0,28.0,27.0,19.0,41.53,125.94,61653.19857142858,47234.33909158969,135816.57,19680.11,46606.649285714295,35761.80952854476,135816.57,19680.11,48989.72033333333,32601.44098222362,135816.57,16646.07,30.428571428571427,8.541216596737282,31.0,6.201736729460452,18.428571428571427,4.391550328268409,18.714285714285715,3.646464492724877,61653.19857142858,-0.513527586723524,42710.00032258064,32917.7275
2023-10-15,6,18,32,34.34,28906.29,2023,10,15,288,41,1,0,0,29839.96,61339.47,135816.57,119839.49,35033.75,57736.05,25.0,26.0,15.0,15.0,10.72,0.0,48662.741428571426,40603.67062599897,135816.57,19680.11,46168.97357142858,35951.334788915294,135816.57,19680.11,48028.728333333325,32759.260544893787,135816.57,16646.07,31.285714285714285,8.320943169983478,30.857142857142858,6.150136244358835,18.857142857142858,4.140393356054136,18.857142857142858,3.570329501215924,48662.741428571426,-0.031289251057977197,42710.00032258064,44275.45216666666
2023-10-16,0,15,23,40.94,20903.7,2023,10,16,289,42,0,0,0,28906.29,29839.96,61339.47,36415.39,33406.76,35042.84,32.0,33.0,18.0,20.0,34.34,31.15,46446.78571428572,41789.436376019235,135816.57,19680.11,45275.89785714286,36444.66186986768,135816.57,19680.11,47557.42366666666,33052.922775249965,135816.57,16646.07,29.857142857142858,8.820970684087056,30.0,6.360938489054806,18.142857142857142,4.336994790119524,18.5,3.6951111152232134,46446.78571428572,-0.27684597366178776,42710.00032258064,39730.437213114754
2023-10-17,1,18,28,86.26,28722.32,2023,10,17,290,42,0,0,0,20903.7,28906.29,29839.96,19680.11,27962.7,30947.55,23.0,25.0,15.0,15.0,40.94,53.25,47738.530000000006,40955.59279821171,135816.57,20903.7,45330.15642857143,36417.458649614244,135816.57,19680.11,47483.24933333333,33093.953811562,135816.57,16646.07,30.285714285714285,8.616153157766794,30.0,6.360938489054806,18.571428571428573,4.117326918327113,18.642857142857142,3.629094883070662,47738.530000000006,0.37403043480340803,42710.00032258064,37218.906721311476
2023-10-18,2,17,29,59.21,21699.37,2023,10,18,291,42,0,0,0,28722.32,20903.7,28906.29,28641.4,34582.1,48690.89,28.0,24.0,18.0,17.0,86.26,19.84,46746.811428571425,41574.464173560256,135816.57,20903.7,44409.96142857143,36869.88092755946,135816.57,19680.11,46583.532,33425.23767056103,135816.57,16646.07,31.0,8.20568908339408,29.714285714285715,6.30541368652701,18.571428571428573,4.117326918327113,18.5,3.6532388159212688,46746.811428571425,-0.24451193357639633,42710.00032258064,35273.1293442623
2023-10-19,3,15,30,52.37,28390.44,2023,10,19,292,42,0,0,0,21699.37,28722.32,20903.7,135816.57,29423.39,31743.45,29.0,32.0,17.0,20.0,59.21,67.95,31400.221428571425,13696.265522435138,61339.47,20903.7,44336.17928571429,36903.19674011338,135816.57,19680.11,46471.765,33482.1283742157,135816.57,16646.07,30.714285714285715,8.199883855158845,29.785714285714285,6.30236306632525,17.857142857142858,4.259443290250175,18.285714285714285,3.7709123855878968,31400.221428571425,0.3083531918207765,42710.00032258064,37770.58147540984
2023-10-20,4,29,53,148.31,55302.21,2023,10,20,293,42,0,0,0,28390.44,21699.37,28722.32,61339.47,33734.25,30124.5,30.0,48.0,15.0,27.0,52.37,41.53,30537.75571428571,11512.787516894412,55302.21,20903.7,45876.74785714286,36876.74177272094,135816.57,19680.11,47311.022,33373.61533230574,135816.57,16646.07,31.428571428571427,9.98093420572679,31.142857142857142,8.82180116666524,18.142857142857142,4.980915960897543,18.571428571428573,4.415258259094872,30537.75571428571,0.9479166226377613,42710.00032258064,61068.61836065573
2023-10-21,5,17,34,70.65,31901.4,2023,10,21,294,42,1,0,0,55302.21,28390.44,21699.37,29839.96,26777.75,124697.2,53.0,25.0,29.0,15.0,148.31,10.72,30832.247142857144,11518.327344740137,55302.21,20903.7,46242.72285714286,36697.60691192431,135816.57,19680.11,44217.82866666666,30092.929840359135,135816.57,16646.07,32.714285714285715,9.586697132211977,31.571428571428573,8.803096358356294,18.428571428571427,4.825527358301304,18.428571428571427,4.432646122617013,30832.247142857144,-0.4231442106924841,42710.00032258064,32917.7275
2023-10-22,6,16,31,90.03,30655.81,2023,10,22,295,42,1,0,0,31901.4,55302.21,28390.44,28906.29,119839.49,72450.15,34.0,32.0,17.0,18.0,70.65,34.34,31082.178571428572,11488.514177501174,55302.21,20903.7,39872.46,30084.024413908548,135816.57,19680.11,42824.684,29705.791369352315,135816.57,16646.07,32.57142857142857,9.606545387688215,31.928571428571427,8.659936806611574,18.142857142857142,4.913538149119963,18.5,4.380902611598172,31082.178571428572,-0.03904499489050639,42710.00032258064,44275.45216666666
2023-10-23,0,18,22,12.13,27980.92,2023,10,23,296,43,0,0,0,30655.81,31901.4,55302.21,20903.7,36415.39,51435.03,31.0,23.0,16.0,15.0,90.03,40.94,32093.209999999995,10729.840282212865,55302.21,21699.37,39269.99785714286,30242.617364717204,135816.57,19680.11,42042.88033333334,29779.91104161969,135816.57,16646.07,32.42857142857143,9.7784992518815,31.142857142857142,9.045671662412703,18.571428571428573,4.720774754816667,18.357142857142858,4.360789322643723,32093.209999999995,-0.08725556427965864,42710.00032258064,39730.437213114754
2023-10-24,1,16,27,138.47,30056.19,2023,10,24,297,43,0,0,0,27980.92,30655.81,31901.4,28722.32,19680.11,43493.48,22.0,28.0,18.0,18.0,12.13,86.26,32283.762857142858,10671.685381103352,55302.21,21699.37,40011.14642857143,29850.199197888258,135816.57,20903.7,41594.97066666667,29858.290457001982,135816.57,16646.07,32.285714285714285,9.860937847795952,31.285714285714285,8.956549571111667,18.285714285714285,4.820590756130967,18.428571428571427,4.309458036856672,32283.762857142858,0.07416732544891302,42710.00032258064,37218.906721311476
2023-10-25,2,20,40,54.92,45706.05,2023,10,25,298,43,0,0,0,30056.19,27980.92,30655.81,21699.37,28641.4,30354.06,27.0,29.0,16.0,17.0,138.47,59.21,35713.28857142857,10560.193391978137,55302.21,27980.92,41230.049999999996,29698.235803604686,135816.57,20903.7,42106.70366666667,29790.47206059317,135816.57,16646.07,33.857142857142854,10.123052428797843,32.42857142857143,8.976158898517168,18.714285714285715,4.820590756130966,18.642857142857142,4.307545130923766,35713.28857142857,0.5206867537103008,42710.00032258064,35273.1293442623
2023-10-26,3,17,30,107.52,30026.9,2023,10,26,299,43,0,0,0,45706.05,30056.19,27980.92,28390.44,135816.57,116385.61,40.0,30.0,20.0,15.0,54.92,52.37,35947.06857142857,10387.76876124249,55302.21,27980.92,33673.645000000004,11914.176884575314,61339.47,20903.7,39228.079999999994,26337.770207976322,135816.57,16646.07,33.857142857142854,10.123052428797843,32.285714285714285,8.999389478681948,19.0,4.618802153517015,18.428571428571427,4.309458036856672,35947.06857142857,-0.3430432076278742,42710.00032258064,37770.58147540984
2023-10-27,4,30,47,86.02,142491.38,2023,10,27,300,43,0,0,0,30026.9,45706.05,30056.19,55302.21,61339.47,16646.07,30.0,53.0,17.0,29.0,107.52,148.31,48402.66428571429,41909.64524010067,142491.38,27980.92,39470.21,30947.621006233185,142491.38,20903.7,43422.92366666666,32024.843048383056,142491.38,19680.11,33.0,8.326663997864499,32.214285714285715,8.86808080380741,19.142857142857142,4.980915960897542,18.642857142857142,4.8135568626878875,48402.66428571429,3.745457573042838,42710.00032258064,61068.61836065573
2023-10-28,5,20,30,64.89,38219.38,2023,10,28,301,43,1,0,0,142491.38,30026.9,45706.05,31901.4,29839.96,44388.72,47.0,34.0,30.0,17.0,86.02,70.65,49305.23285714286,41561.63160604647,142491.38,27980.92,40068.74,30827.841716495113,142491.38,20903.7,43217.279,32038.232552847112,142491.38,19680.11,32.42857142857143,8.38365757206923,32.57142857142857,8.653272264243235,19.571428571428573,4.894116973712523,19.0,4.706787243316417,49305.23285714286,-0.7317775994589989,42710.00032258064,32917.7275
2023-10-29,6,19,34,74.65,47670.88,2023,10,29,302,43,1,0,0,38219.38,142491.38,30026.9,30655.81,28906.29,57044.12,30.0,31.0,20.0,16.0,64.89,90.03,51735.95714285714,40779.33815677029,142491.38,27980.92,41409.067857142865,30712.897896407314,142491.38,20903.7,42904.837666666666,31944.308462041554,142491.38,19680.11,32.857142857142854,8.375133261199883,32.714285714285715,8.659619563757483,20.0,4.654746681256322,19.071428571428573,4.698023900687243,51735.95714285714,0.24729600532504725,42710.00032258064,44275.45216666666
2023-10-30,0,18,34,25.42,36001.32,2023,10,30,303,44,0,0,0,47670.88,38219.38,142491.38,27980.92,20903.7,26018.8,34.0,22.0,19.0,18.0,74.65,12.13,52881.728571428575,40107.80055928121,142491.38,30026.9,42487.46928571428,30198.267391066416,142491.38,21699.37,43237.58833333333,31814.07466034849,142491.38,19680.11,34.57142857142857,6.876460883747809,33.5,8.197091416612846,20.0,4.654746681256322,19.285714285714285,4.564555272440553,52881.728571428575,-0.24479430629348564,42710.00032258064,39730.437213114754
2023-10-31,1,19,34,13.46,26882.36,2023,10,31,304,44,0,0,1,36001.32,47670.88,38219.38,30056.19,28722.32,35033.75,34.0,27.0,18.0,16.0,25.42,138.47,52428.32428571429,40425.5218913571,142491.38,26882.36,42356.04357142857,30266.709151747666,142491.38,21699.37,42965.87533333334,31921.18566857286,142491.38,19680.11,35.57142857142857,6.051367417290657,33.92857142857143,8.042811273852786,20.428571428571427,4.353433237386445,19.357142857142858,4.550691289111054,52428.32428571429,-0.2532951569553561,42710.00032258064,37218.906721311476
2023-11-01,2,19,31,0.0,30659.28,2023,11,1,305,44,0,1,0,26882.36,36001.32,47670.88,45706.05,21699.37,33406.76,34.0,40.0,19.0,20.0,13.46,54.92,50278.78571428572,41234.48319506008,142491.38,26882.36,42996.037142857145,29888.690564522487,142491.38,26882.36,42874.29266666667,31953.481663049824,142491.38,19680.11,34.285714285714285,5.908025211926683,34.07142857142857,7.965930200299539,20.285714285714285,4.386125310350277,19.5,4.502136245076419,50278.78571428572,0.14049808126965035,44510.695666666674,35273.1293442623
2023-11-02,3,19,37,40.6,121561.42,2023,11,2,306,44,0,0,0,30659.28,26882.36,36001.32,30026.9,28390.44,27962.7,31.0,30.0,19.0,17.0,0.0,107.52,63355.14571428572,47742.071533678674,142491.38,26882.36,49651.107142857145,36111.4473958738,142491.38,26882.36,45994.25,34882.56610330705,142491.38,19680.11,35.285714285714285,5.648430038936598,34.57142857142857,7.910210399946947,20.571428571428573,4.197504927816963,19.785714285714285,4.317737502773551,63355.14571428572,2.9649143750277243,44510.695666666674,37770.58147540984
2023-11-03,4,31,54,188.21,55243.79,2023,11,3,307,44,0,0,0,121561.42,30659.28,26882.36,142491.38,55302.21,34582.1,37.0,47.0,19.0,30.0,40.6,86.02,50891.20428571429,32638.510048248096,121561.42,26882.36,49646.934285714284,36110.747519673365,142491.38,26882.36,46682.973,34853.434878498934,142491.38,19680.11,36.285714285714285,8.138678961483528,34.642857142857146,8.09184910746748,20.714285714285715,4.57217255850673,19.928571428571427,4.665161976152201,50891.20428571429,-0.5455483326864724,44510.695666666674,61068.61836065573
2023-11-04,5,20,34,9.49,44689.7,2023,11,4,308,44,1,0,0,55243.79,121561.42,30659.28,38219.38,31901.4,29423.39,54.0,30.0,31.0,20.0,188.21,64.89,51815.53571428572,32309.794267286692,121561.42,26882.36,50560.38428571429,35787.62983063341,142491.38,26882.36,47191.85,34703.87388688513,142491.38,19680.11,36.857142857142854,7.75518259893708,34.642857142857146,8.09184910746748,20.714285714285715,4.57217255850673,20.142857142857142,4.588566775687711,51815.53571428572,-0.1910457265875496,44510.695666666674,32917.7275
2023-11-05,6,18,33,51.37,115995.9,2023,11,5,309,44,1,0,0,44689.7,55243.79,121561.42,47670.88,30655.81,33734.25,34.0,34.0,20.0,19.0,9.49,74.65,61576.25285714285,40204.843465315884,121561.42,26882.36,56656.104999999996,39238.14188394008,142491.38,26882.36,49933.905,36790.98997173073,142491.38,19680.11,36.714285714285715,7.82547731694972,34.785714285714285,8.04007818014585,20.571428571428573,4.649628761422539,20.285714285714285,4.479501542128781,61576.25285714285,1.5955846649227898,44510.695666666674,44275.45216666666
2023-11-06,0,17,26,0.0,31281.09,2023,11,6,310,45,0,0,0,115995.9,44689.7,55243.79,36001.32,27980.92,26777.75,33.0,34.0,18.0,18.0,51.37,25.42,60901.934285714284,40741.284122223304,121561.42,26882.36,56891.83142857143,39062.14017407982,142491.38,26882.36,50084.01633333333,36702.33260489419,142491.38,19680.11,35.57142857142857,8.810167286666411,35.07142857142857,7.6103602028801935,20.428571428571427,4.755948656056717,20.214285714285715,4.526478873143124,60901.934285714284,-0.7303258994498943,44510.695666666674,39730.437213114754
2023-11-07,1,16,26,80.23,31356.28,2023,11,7,311,45,0,0,0,31281.09,115995.9,44689.7,26882.36,30056.19,119839.49,26.0,34.0,17.0,19.0,0.0,13.46,61541.06571428571,40149.44628359389,121561.42,30659.28,56984.695,38994.9230813949,142491.38,26882.36,47134.576,34385.593110808884,142491.38,19680.11,34.42857142857143,9.536895771286398,35.0,7.69615288509587,20.0,5.033222956847174,20.214285714285715,4.526478873143124,61541.06571428571,0.002403688618267452,44510.695666666674,37218.906721311476
2023-11-08,2,17,25,53.32,28607.66,2023,11,8,312,45,0,0,0,31356.28,31281.09,115995.9,30659.28,45706.05,36415.39,26.0,31.0,16.0,19.0,80.23,0.0,61247.97714285714,40419.03725956149,121561.42,28607.66,55763.381428571425,39637.8006513687,142491.38,26882.36,46874.318333333336,34498.88306050912,142491.38,19680.11,33.57142857142857,10.146545271784895,33.92857142857143,7.985219863205807,19.714285714285715,5.154748157905355,20.0,4.607685886729833,61247.97714285714,-0.08765771960194257,44510.695666666674,35273.1293442623
2023-11-09,3,18,32,83.88,37523.82,2023,11,9,313,45,0,0,0,28607.66,31356.28,31281.09,121561.42,30026.9,19680.11,25.0,37.0,17.0,19.0,53.32,40.6,49242.6057142857,30871.813138714813,115995.9,28607.66,56298.875714285714,39312.670391630105,142491.38,26882.36,47469.10866666667,34166.07948114416,142491.38,20903.7,32.857142857142854,10.040394604273445,34.07142857142857,7.927210060333941,19.571428571428573,5.191568255583378,20.071428571428573,4.565157099231021,49242.6057142857,0.31167037080278504,44510.695666666674,37770.58147540984
2023-11-10,4,28,48,16.87,45011.25,2023,11,10,314,45,0,0,0,37523.82,28607.66,31356.28,55243.79,142491.38,28641.4,32.0,54.0,18.0,31.0,83.88,188.21,47780.81428571428,30782.423009231385,115995.9,28607.66,49336.00928571429,30522.173866230798,121561.42,26882.36,48014.770333333334,33985.2577989635,142491.38,20903.7,32.0,7.979139469057187,34.142857142857146,8.056121827597892,19.142857142857142,4.09994192757945,19.928571428571427,4.251050290390437,47780.81428571428,0.19953805342846231,44510.695666666674,61068.61836065573
